,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_renovated,sqft_living15
18691,330000,4,2,1590,1,0,0,7,1040,550,2014,1670
18692,537000,4,1,2230,1,0,0,7,2230,0,0,2230
18693,250000,3,2,1560,1,0,0,7,910,650,0,1470
18694,835000,4,2,2950,2,0,0,10,2950,0,0,2870
18695,770000,4,1,1480,1,0,0,7,1480,0,0,1570
18696,650000,4,2,2850,1,0,1,7,1730,1120,0,2450
18697,335000,3,1,2390,1,0,0,7,1560,830,0,1750
18698,350000,3,1,1740,1,0,0,7,1740,0,0,1560
18699,415000,5,2,2060,1,0,0,7,1220,840,0,1840
18700,788000,4,2,2680,2,0,0,8,2680,0,0,2680
18701,640000,4,2,3150,1,0,0,7,2430,720,0,1990
18702,388000,4,2,2440,2,0,0,8,2440,0,0,2450
18703,360000,6,1,2230,1,0,0,7,1390,840,0,2110
18704,692500,6,1,2230,1,0,0,7,1390,840,0,2110
18705,425000,4,1,1600,1,0,0,6,1600,0,0,1410
18706,645000,4,1,1600,1,0,0,6,1600,0,0,1410
18707,340000,3,1,1580,1,0,0,7,1580,0,0,1200
18708,713000,4,3,2840,1,0,0,8,2840,0,0,2550
18709,430000,3,2,2550,2,0,0,8,2550,0,0,1020
18710,280000,3,2,1700,1,0,0,7,1250,450,0,2070
18711,215000,3,2,1470,1,0,0,7,1470,0,0,1390
18712,306000,3,2,1680,2,0,0,8,1680,0,0,2080
18713,299900,3,1,1110,1,0,0,7,1110,0,0,1780
18714,534000,5,1,2120,1,0,0,7,1200,920,0,1930
18715,1160000,3,2,2380,2,0,4,9,1930,450,0,3370
18716,1165000,3,2,2670,2,0,3,9,2000,670,1995,2320
18717,199990,2,1,890,1,0,0,6,890,0,1997,1460
18718,946000,4,3,3140,1,0,0,9,2140,1000,0,2760
18719,295000,4,1,1260,1,0,0,7,1260,0,2007,1639
18720,475000,2,1,920,1,0,0,6,920,0,0,1700
18721,750000,5,3,2990,2,0,0,8,2450,540,0,1060
18722,1225000,4,2,3120,2,1,4,9,2590,530,1989,2030
18723,183500,3,1,1010,1,0,0,6,1010,0,0,1370
18724,450000,2,1,1010,1,0,2,6,1010,0,0,1630
18725,180000,3,1,1020,1,0,0,7,1020,0,0,1160
18726,707000,5,4,3540,2,0,0,8,2940,600,0,1290
18727,230000,2,0,900,1,0,0,6,900,0,0,1220
18728,192500,3,1,1100,1,0,0,7,1100,0,0,1190
18729,309000,3,2,1990,2,0,0,7,1990,0,0,1980
18730,759000,3,1,1980,1,0,0,8,1520,460,0,2280
18731,1115000,4,3,4040,2,0,0,11,4040,0,0,3940
18732,462000,5,1,1250,1,0,0,7,1250,0,0,1560
18733,229000,4,1,1820,1,0,0,7,1820,0,0,1770
18734,399950,2,2,1140,2,0,0,8,1010,130,0,1140
18735,325000,5,2,1730,1,0,0,5,1730,0,0,1940
18736,512000,2,2,1170,3,0,0,8,1170,0,0,1310
18737,410000,5,2,2910,2,0,0,7,2910,0,0,2910
18738,210000,2,1,970,1,0,0,7,970,0,0,1180
18739,325000,4,2,2130,1,0,0,7,1600,530,0,1890
18740,685000,3,2,2520,1,0,0,8,1630,890,0,2220
18741,488000,2,2,1360,1,0,0,7,780,580,0,1340
18742,247500,3,2,1620,1,0,0,7,1280,340,0,1710
18743,489000,4,2,2120,1,0,0,7,1060,1060,0,1540
18744,725000,4,1,2700,1,0,0,8,1450,1250,0,2080
18745,199950,3,1,1370,1,0,0,6,1370,0,0,1370
18746,670000,5,3,2520,2,0,1,8,2010,510,0,2170
18747,275000,3,2,1540,1,0,0,7,1540,0,0,1590
18748,1000000,3,1,2610,2,0,2,8,2130,480,0,3010
18749,255000,3,2,1490,1,0,0,7,1490,0,0,1350
18750,465000,3,1,2760,1,0,0,7,1380,1380,0,1980
18751,259000,3,1,1260,1,0,0,7,1260,0,0,1430
18752,695000,3,3,2630,2,0,2,9,2030,600,0,2450
18753,505000,3,1,1800,1,0,0,7,1370,430,0,1820
18754,631500,2,1,1130,1,0,0,8,1130,0,0,1680
18755,630500,3,1,1180,1,0,0,7,1180,0,0,1900
18756,999000,4,2,2800,2,0,0,10,2800,0,0,2010
18757,740000,3,1,1830,1,0,0,7,1350,480,0,1570
18758,650000,3,2,2220,1,0,0,8,1660,560,0,950
18759,554000,2,2,1870,1,0,0,8,1870,0,0,1670
18760,400000,3,2,2580,1,0,0,8,2580,0,1986,2580
18761,529941,3,2,1660,1,0,0,7,1010,650,0,2020
18762,310000,3,1,1330,1,0,0,6,1330,0,0,1330
18763,389000,3,1,1330,1,0,0,6,1330,0,0,1330
18764,731781,3,3,2630,2,0,0,9,2630,0,0,2880
18765,502501,2,1,1100,1,0,0,7,1100,0,0,1830
18766,443000,3,1,1810,1,0,0,7,1810,0,0,1680
18767,607000,3,2,2060,1,0,0,7,1060,1000,0,1400
18768,2147500,3,3,4660,2,0,4,10,3040,1620,0,2980
18769,585000,4,2,2370,1,0,0,8,1660,710,0,2360
18770,1027000,3,2,2430,2,0,1,9,2430,0,0,3440
18771,315000,3,2,1880,2,0,0,8,1880,0,0,1880
18772,180000,2,1,1150,1,0,0,6,1150,0,0,1150
18773,322500,3,2,1350,1,0,0,7,1350,0,0,2100
18774,568500,3,2,2180,1,0,0,7,1310,870,0,1510
18775,813000,4,2,3370,1,0,3,8,1920,1450,0,2250
18776,1085000,5,2,3650,1,0,0,10,1850,1800,0,2760
18777,424000,4,2,2100,2,0,0,8,2100,0,1984,1450
18778,235000,2,1,670,1,0,0,6,670,0,0,1960
18779,740000,3,3,2420,2,0,0,9,1820,600,0,2030
18780,415000,1,1,760,1,0,0,7,760,0,0,1270
18781,432000,3,2,2200,1,0,0,6,1100,1100,0,1520
18782,1268890,5,3,4410,2,0,2,12,3880,530,0,4410
18783,676500,3,1,1300,1,0,3,8,880,420,0,2440
18784,419000,2,1,720,1,0,0,6,720,0,0,1030
18785,650000,3,2,2180,2,0,0,9,2180,0,0,2880
18786,239000,2,1,1130,1,0,0,7,1130,0,0,1490
18787,900000,4,2,2230,2,0,0,8,1540,690,0,2020
18788,330000,5,1,2100,1,0,0,7,1070,1030,0,2170
18789,510000,3,1,2060,1,0,4,8,1100,960,0,1230
18790,465000,4,2,3060,2,0,0,9,3060,0,0,3040
18791,1700000,3,2,2810,2,1,4,10,2810,0,0,3120
18792,490000,3,2,2550,1,0,4,9,2550,0,0,3050
18793,2680000,5,3,4290,2,0,0,11,4290,0,0,3620
18794,1000000,3,2,3040,1,0,0,9,3040,0,0,2070
18795,469950,4,2,2530,2,0,0,8,2530,0,0,2530
18796,536000,3,1,1300,1,0,0,7,1300,0,1992,1590
18797,244950,4,2,1790,1,0,0,7,1790,0,0,1760
18798,575000,3,1,1530,1,0,0,7,890,640,0,1240
18799,361000,5,2,2380,1,0,0,7,1300,1080,0,2400
18800,650000,5,2,2400,1,0,0,7,1200,1200,0,1950
18801,230005,2,1,1030,1,0,0,7,830,200,0,1770
18802,293000,4,2,3250,1,0,2,9,3250,0,0,1600
18803,445000,3,3,1970,1,0,0,8,1970,0,0,2150
18804,280000,4,1,1940,1,0,0,7,1140,800,0,1340
18805,520000,3,2,1850,1,0,0,8,1370,480,0,1850
18806,780000,4,3,3900,2,0,0,10,3900,0,0,1730
18807,625000,3,1,3160,1,0,0,8,2160,1000,0,1990
18808,239950,3,1,1440,1,0,0,7,1440,0,0,1640
18809,335000,3,1,2040,1,0,0,7,1340,700,0,1190
18810,612000,3,2,2120,2,0,0,8,2120,0,0,2010
18811,200000,2,1,830,1,0,0,6,830,0,0,1300
18812,345000,3,1,3140,1,0,0,8,1670,1470,0,2590
18813,520000,4,2,2410,1,0,0,8,1550,860,0,2330
18814,855000,4,2,2190,2,0,0,8,1800,390,0,2100
18815,567500,4,1,2190,1,0,0,7,1190,1000,0,1510
18816,208000,3,1,1210,1,0,0,7,1210,0,0,1370
18817,452000,3,1,1880,1,0,0,7,880,1000,0,1260
18818,555000,3,3,2410,2,0,0,9,2410,0,0,2540
18819,519000,5,2,2620,1,0,0,8,1350,1270,0,1940
18820,474950,3,2,1850,2,0,0,9,1850,0,0,1080
18821,419000,3,2,1760,1,0,0,7,1190,570,0,2260
18822,390000,2,1,860,1,0,0,7,860,0,0,2160
18823,539000,7,2,2620,2,0,0,7,2620,0,0,2070
18824,569000,4,1,2400,1,0,0,8,1590,810,0,2200
18825,611000,3,1,1850,1,0,0,7,1850,0,0,1850
18826,760000,3,2,4040,2,0,0,9,4040,0,0,3000
18827,732000,3,2,1940,1,0,0,9,1940,0,0,2330
18828,1675000,3,2,3490,2,1,4,9,2150,1340,1991,2990
18829,919950,5,2,3170,2,0,0,9,3170,0,0,3210
18830,400000,4,2,2530,1,0,0,7,1440,1090,0,1960
18831,785000,4,2,3230,2,0,0,9,3230,0,0,3230
18832,835000,3,2,2120,2,0,0,9,2120,0,0,3280
18833,640500,2,1,1640,1,0,0,8,1340,300,0,1760
18834,310000,4,2,2130,2,0,0,8,2130,0,0,2350
18835,355000,4,1,1440,1,0,0,7,1440,0,0,1150
18836,685000,3,1,1940,1,0,1,8,1440,500,0,2160
18837,202500,3,1,1120,1,0,0,6,1120,0,0,1050
18838,540000,3,2,2400,2,0,0,8,2400,0,0,2420
18839,295000,4,2,1810,2,0,0,8,1810,0,0,1850
18840,518000,3,1,1270,1,0,3,7,1270,0,0,2100
18841,250000,2,1,1350,1,0,0,7,1350,0,0,1370
18842,330000,2,2,1550,1,0,0,7,1550,0,0,1600
18843,481000,2,1,1620,1,0,0,7,920,700,0,1330
18844,898000,3,2,2650,1,0,3,9,1770,880,0,2650
18845,570000,5,1,2510,1,0,0,8,2510,0,0,1900
18846,475000,4,2,2040,2,0,0,8,2040,0,0,2530
18847,265000,3,2,1660,2,0,0,8,1660,0,0,1630
18848,380000,3,2,1980,2,1,4,10,1580,400,0,2060
18849,790000,4,2,2690,2,0,0,9,2690,0,0,2420
18850,620000,2,2,2910,2,0,2,9,2910,0,0,2090
18851,709050,4,3,2720,2,0,0,8,2670,50,0,1960
18852,296500,3,1,1280,1,0,0,7,1280,0,0,1380
18853,475000,3,2,2160,2,0,0,8,2160,0,0,2230
18854,440000,3,2,1760,1,0,0,8,1290,470,0,2050
18855,405000,2,1,800,1,0,0,6,800,0,0,1470
18856,269500,2,1,930,1,0,0,6,730,200,0,1100
18857,520000,5,1,2040,1,0,0,7,1020,1020,0,1720
18858,229500,1,1,1180,1,0,2,6,1180,0,0,1890
18859,335000,4,1,2000,1,0,0,7,1390,610,0,1520
18860,680000,4,2,3310,2,0,0,9,3310,0,0,3230
18861,1389000,4,3,3130,2,0,0,9,2550,580,0,1830
18862,740000,4,2,2300,1,0,2,8,1600,700,0,2510
18863,270000,3,2,2140,1,0,0,8,2140,0,0,2060
18864,510000,4,2,2210,1,0,3,7,1760,450,0,1760
18865,300000,2,1,970,1,0,0,6,970,0,0,1570
18866,1298890,5,2,2690,1,0,3,8,2020,670,0,3380
18867,675000,4,2,1890,1,0,0,7,1670,220,0,1800
18868,925850,6,3,3140,2,0,0,10,3140,0,0,2980
18869,255500,2,1,1440,1,0,0,7,1150,290,0,1870
18870,450000,3,2,2910,2,0,0,10,2910,0,0,2910
18871,280000,3,1,1310,1,0,0,7,1310,0,0,1600
18872,245000,4,2,2140,2,0,0,7,2140,0,0,2060
18873,344950,3,1,1090,1,0,0,7,1090,0,0,1440
18874,381000,3,1,1330,1,0,0,7,1330,0,0,1500
18875,1945000,4,4,4690,2,0,0,11,3480,1210,0,2800
18876,1500000,3,1,1910,1,0,0,8,1910,0,0,2850
18877,232603,3,1,1750,2,0,0,7,1750,0,0,2140
18878,220000,5,2,1760,1,0,0,6,1760,0,0,1370
18879,600000,4,1,1810,1,0,0,8,1390,420,0,2080
18880,239000,3,2,1360,2,0,0,7,1360,0,0,1360
18881,400000,3,1,1730,1,0,0,8,1730,0,0,1440
18882,2180000,6,2,4710,2,0,3,10,3690,1020,0,2950
18883,350000,3,1,1010,1,0,0,7,1010,0,0,1310
18884,562000,3,2,2400,2,0,0,8,2400,0,0,2230
18885,380000,3,1,1540,1,0,0,7,1540,0,0,1690
18886,511200,4,1,1480,1,0,0,7,740,740,0,1680
18887,680000,4,2,2520,2,0,0,9,2520,0,0,2910
18888,350000,3,3,1210,2,0,0,8,1000,210,0,1650
18889,410000,5,2,2670,1,0,0,8,1410,1260,0,1860
18890,1050000,4,2,3030,1,0,0,10,3030,0,0,2980
18891,391265,3,2,1440,1,0,0,8,1440,0,0,1350
18892,1410000,4,2,3250,2,0,0,9,3250,0,0,2890
18893,575000,3,2,1750,1,0,2,7,870,880,0,1750
18894,316000,4,1,2120,2,0,0,7,2120,0,0,2000
18895,165000,3,1,1050,1,0,0,7,1050,0,0,1050
18896,850000,3,2,1950,1,0,0,8,1430,520,0,1950
18897,210000,3,1,1020,1,0,0,5,1020,0,0,2070
18898,325000,4,2,1820,1,0,0,7,1220,600,0,1860
18899,682000,4,2,2390,2,0,0,8,2390,0,0,2610
18900,430000,3,2,1400,2,0,0,7,1400,0,0,1710
18901,325500,3,1,1540,1,0,0,7,1190,350,0,1290
18902,385000,3,1,2370,1,0,3,7,1280,1090,0,1990
18903,435000,1,1,670,1,0,0,6,670,0,0,1330
18904,550000,4,1,2420,2,0,0,7,2420,0,0,1630
18905,400000,3,1,1000,1,0,0,6,860,140,0,1700
18906,503000,4,2,2100,1,0,0,7,1240,860,0,2490
18907,676000,4,2,2800,2,0,0,8,2800,0,0,2790
18908,180000,3,1,940,1,0,0,7,940,0,0,1420
18909,234000,3,2,1640,1,0,0,6,1640,0,0,1160
18910,734200,4,2,2760,1,0,0,7,1680,1080,0,1850
18911,920000,3,3,3660,2,0,0,10,3660,0,0,3660
18912,1920000,4,2,3070,1,0,3,9,2070,1000,0,3780
18913,224000,3,1,1100,1,0,0,7,1100,0,0,1520
18914,1400000,3,2,3130,1,1,4,8,1690,1440,1984,2980
18915,185000,3,1,1320,1,0,0,6,1320,0,0,1070
18916,554600,3,1,1470,1,0,0,7,1470,0,0,1530
18917,268000,3,1,1480,1,0,0,7,980,500,0,1790
18918,675000,4,2,2260,1,0,0,8,1530,730,0,2220
18919,620000,4,2,2210,1,0,0,8,1710,500,0,2070
18920,396450,3,1,1540,1,0,0,8,1540,0,0,1330
18921,565000,5,1,1910,1,0,0,7,1390,520,0,1750
18922,410000,3,1,1760,1,0,0,7,1160,600,0,1840
18923,1190000,4,3,2240,1,0,0,8,1270,970,0,2240
18924,716125,3,2,2110,1,0,0,9,2110,0,0,2130
18925,225000,2,1,1396,1,0,0,7,1396,0,1997,2020
18926,640000,4,2,3040,2,0,3,9,2320,720,0,2830
18927,374000,2,1,1140,1,0,1,6,980,160,0,1220
18928,415000,4,2,1780,1,0,0,7,1160,620,0,1780
18929,592500,4,2,3370,1,0,0,8,1770,1600,0,2920
18930,365000,3,2,1484,3,0,0,7,1484,0,0,1484
18931,600000,4,2,2230,1,0,0,7,1180,1050,0,1860
18932,465000,4,2,2820,2,0,0,9,2820,0,0,2910
18933,254999,3,1,1580,1,0,0,7,1000,580,0,1580
18934,279000,4,2,2040,2,0,0,7,2040,0,0,2040
18935,460000,3,2,2720,2,0,0,8,2720,0,0,2250
18936,507000,4,2,1490,2,0,0,7,1020,470,0,1510
18937,291000,3,1,1560,1,0,0,7,1560,0,0,1840
18938,350000,2,1,830,2,0,0,7,830,0,0,830
18939,90000,3,1,980,2,0,0,6,980,0,0,980
18940,329000,3,1,1980,1,0,0,8,1360,620,0,1880
18941,909000,4,2,3680,2,0,0,10,3680,0,0,2830
18942,187000,2,1,860,1,0,0,5,860,0,0,960
18943,580000,3,1,1850,1,0,0,7,1020,830,0,1850
18944,345000,3,2,1620,2,0,0,7,1620,0,0,1620
18945,497000,4,2,2240,2,0,0,8,2240,0,0,1860
18946,345000,3,1,1010,1,0,0,6,1010,0,0,1330
18947,313500,3,1,1610,1,0,0,8,1610,0,0,2120
18948,910000,3,2,2720,2,0,0,9,2720,0,0,2870
18949,399950,3,1,2080,1,0,0,7,1190,890,0,1850
18950,268000,4,2,1930,1,0,0,7,1030,900,0,1220
18951,559000,4,1,2250,1,0,0,8,1450,800,0,1950
18952,309000,3,2,1980,1,0,0,7,1300,680,0,2030
18953,410000,3,2,1960,2,0,0,7,1960,0,0,2060
18954,259000,3,1,1320,1,0,0,7,1320,0,0,1370
18955,950000,5,2,2940,2,0,0,9,2340,600,0,2940
18956,320000,4,1,1460,1,0,0,7,1460,0,0,1690
18957,1150000,4,2,2330,1,0,1,8,1490,840,0,2430
18958,394250,3,2,2620,1,0,3,7,2620,0,0,1730
18959,315000,1,1,700,1,0,0,6,700,0,0,1150
18960,480000,2,2,1140,1,0,0,6,1140,0,0,1880
18961,556000,3,2,2750,2,0,0,9,2750,0,0,2710
18962,450000,3,2,2480,2,0,0,7,2480,0,0,2510
18963,420000,3,1,1130,1,0,0,7,940,190,0,1400
18964,890000,6,3,2770,1,0,0,8,1870,900,0,1570
18965,295000,4,2,1710,1,0,0,7,1030,680,0,1710
18966,410000,4,2,2150,2,0,0,8,2150,0,0,2200
18967,308900,3,2,2250,2,0,0,8,2250,0,0,2140
18968,1161000,4,2,2960,1,0,3,8,1480,1480,1996,2500
18969,665000,2,2,2300,1,0,0,8,2300,0,0,1820
18970,577000,3,1,1740,1,0,0,7,970,770,0,1740
18971,959000,3,2,2830,3,0,0,10,2830,0,0,1780
18972,471000,2,1,1240,1,0,0,7,1240,0,0,1800
18973,560000,3,2,2180,2,0,0,8,2180,0,0,2150
18974,955000,5,2,2510,2,0,0,8,2510,0,0,2510
18975,1240000,7,5,6630,2,0,0,10,4930,1700,0,4470
18976,579000,3,2,2300,1,0,0,8,1800,500,0,2460
18977,335000,4,2,3220,2,0,0,8,3220,0,0,2120
18978,485000,3,2,2270,2,0,2,8,2270,0,0,2550
18979,552000,3,2,1840,1,0,0,9,1840,0,0,2730
18980,950000,4,3,3820,2,0,0,10,3820,0,0,2790
18981,203700,3,2,1660,1,0,0,7,1130,530,0,1550
18982,412000,4,3,3360,2,0,0,9,2450,910,0,2580
18983,237500,3,2,1350,1,0,0,7,1350,0,0,1470
18984,866800,4,3,2970,2,0,2,9,2200,770,0,1470
18985,425000,3,1,1000,1,0,0,7,860,140,0,1000
18986,200000,3,2,1190,1,0,0,7,1190,0,0,1540
18987,280000,3,1,1670,1,0,0,7,990,680,0,1230
18988,140000,3,1,1200,2,0,0,8,1200,0,0,1270
18989,370000,5,2,2250,1,0,0,8,1280,970,0,2140
18990,550000,2,0,1040,1,0,0,7,930,110,0,1700
18991,1411600,2,2,3180,2,0,4,10,2610,570,0,3760
18992,1505000,2,2,3180,2,0,4,10,2610,570,0,3760
18993,510000,4,1,2040,1,0,0,7,1020,1020,0,1490
18994,351000,3,1,1160,1,0,0,7,1160,0,0,1670
18995,210000,3,1,880,1,0,0,6,880,0,0,1100
18996,449999,4,1,2290,1,0,2,7,1690,600,0,2170
18997,137000,3,1,950,1,0,0,6,950,0,0,1260
18998,270000,3,1,1010,1,0,0,7,1010,0,0,2020
18999,540000,3,2,3100,1,0,0,7,1820,1280,0,2430
19000,565000,5,3,2560,1,0,0,8,1590,970,0,2500
19001,940000,4,1,2430,2,0,0,8,2430,0,0,2020
19002,385000,2,1,830,1,1,3,6,830,0,0,2030
19003,400000,3,3,2090,1,0,0,8,1450,640,0,2090
19004,365000,3,2,2030,1,0,0,7,2030,0,0,1760
19005,353250,2,1,1060,2,0,0,7,1060,0,0,1360
19006,455000,2,1,1090,1,0,0,7,950,140,0,1640
19007,475000,4,3,3400,2,0,0,8,2500,900,0,1300
19008,571500,4,1,1920,1,0,0,7,960,960,1964,1920
19009,441000,2,1,1150,1,0,0,6,780,370,0,1150
19010,810000,6,2,3970,1,0,0,10,2180,1790,0,2490
19011,550000,3,2,1880,2,0,0,8,1880,0,0,1880
19012,736000,2,1,1500,1,0,0,8,1100,400,0,1980
19013,375000,3,1,2190,1,0,0,7,2190,0,0,1700
19014,717500,3,2,2530,2,0,0,8,2530,0,0,2140
19015,581000,2,1,1930,1,0,2,8,1430,500,0,2840
19016,629000,3,2,1510,2,0,0,7,1510,0,1995,1990
19017,3800000,3,4,5510,2,0,4,13,4910,600,0,3430
19018,225000,3,2,1100,1,0,0,6,1100,0,2014,1050
19019,315000,3,2,1730,2,0,0,7,1730,0,0,1780
19020,425000,3,2,1480,3,0,0,8,1480,0,0,1470
19021,346500,3,1,1150,1,0,0,7,1150,0,1958,1880
19022,550000,3,2,1950,1,0,0,8,1570,380,0,2160
19023,565000,3,1,2380,1,0,0,8,1400,980,0,2150
19024,1001000,4,2,3100,1,0,0,7,2040,1060,0,1650
19025,400000,2,2,2010,1,0,0,7,1450,560,2004,1660
19026,724950,4,2,2270,2,0,0,8,2270,0,0,1420
19027,623000,3,1,2050,1,0,0,8,2050,0,0,3180
19028,295000,2,1,650,1,0,0,6,650,0,0,1310
19029,700000,4,3,2780,2,0,0,9,2780,0,0,1000
19030,482000,2,1,1300,2,0,0,8,1160,140,0,1430
19031,770000,3,2,2730,2,0,0,10,2730,0,0,2800
19032,310000,4,2,3140,1,0,0,8,1820,1320,0,2700
19033,720000,4,2,2410,2,0,0,8,2410,0,0,1910
19034,355000,3,1,1180,1,0,0,6,1180,0,0,1270
19035,512000,4,2,2600,2,0,0,9,2600,0,0,2470
19036,303000,2,1,1400,3,0,0,7,1400,0,0,1430
19037,299000,5,2,2220,1,0,0,7,1110,1110,0,1780
19038,285000,3,2,1660,2,0,0,8,1660,0,0,2190
19039,680000,3,1,2330,1,0,0,8,1590,740,0,2420
19040,285000,4,1,1440,1,0,0,6,720,720,0,1820
19041,707000,4,2,2920,1,0,0,9,1690,1230,0,2710
19042,690000,3,2,1760,1,0,0,7,980,780,0,1760
19043,872000,4,2,2860,2,0,0,10,2860,0,0,2670
19044,290000,4,1,2090,1,0,0,8,1360,730,0,2040
19045,425000,4,1,1910,1,0,0,7,1110,800,0,1590
19046,925000,3,2,3280,1,0,2,9,2040,1240,0,3150
19047,340500,3,1,1770,1,0,0,7,1770,0,0,2000
19048,365000,2,1,920,1,0,0,6,920,0,0,1370
19049,725000,3,1,1690,1,0,0,7,1690,0,0,1850
19050,811000,3,3,2470,2,0,0,8,1860,610,0,2390
19051,299000,3,1,1040,1,0,0,7,1040,0,0,1040
19052,287500,4,2,1220,1,0,0,7,1220,0,0,1220
19053,879950,4,2,3500,1,0,4,9,1830,1670,0,2960
19054,135900,2,1,760,1,0,0,6,760,0,0,1220
19055,1225000,4,2,3070,1,0,3,9,1870,1200,0,3070
19056,522500,4,1,2100,1,0,0,7,1300,800,0,1840
19057,399500,4,1,1660,1,0,0,7,1660,0,0,950
19058,450000,3,1,1430,1,0,0,7,1430,0,0,1140
19059,218000,4,1,1620,1,0,0,7,1620,0,0,2400
19060,289999,3,2,1490,1,0,0,8,1490,0,0,2040
19061,540000,2,1,1170,1,0,0,6,1170,0,0,1170
19062,324950,3,1,1240,1,0,0,7,1240,0,0,1240
19063,718500,3,2,2910,2,0,0,7,1920,990,1988,1370
19064,495000,3,2,2660,1,0,0,9,2660,0,0,2570
19065,260000,6,2,2220,1,0,0,7,2220,0,0,1170
19066,430000,4,1,1920,1,0,0,7,1070,850,0,1450
19067,402500,3,3,2780,2,0,0,8,2780,0,0,1890
19068,1415000,4,3,3110,2,0,3,10,2510,600,0,3250
19069,275000,3,2,1820,1,0,0,7,1450,370,0,1860
19070,250000,3,2,1765,2,0,0,7,1765,0,0,1765
19071,665000,3,2,1800,1,0,0,7,1320,480,0,1890
19072,425000,3,2,2650,1,0,0,8,2650,0,0,1940
19073,760000,2,1,1410,1,0,0,7,1310,100,0,1740
19074,447000,3,2,1650,2,0,0,7,1650,0,0,1560
19075,205000,3,1,1180,1,0,0,7,1180,0,0,1180
19076,191000,3,1,800,1,0,0,6,800,0,0,820
19077,350000,2,1,1430,1,0,0,7,1430,0,0,1290
19078,789888,5,3,3300,2,0,0,9,2410,890,0,2540
19079,443000,2,1,1220,1,0,0,7,980,240,0,1990
19080,695000,4,3,3530,2,0,0,9,2660,870,0,2810
19081,560000,4,2,1380,1,0,0,7,1380,0,0,1440
19082,550000,3,1,1410,1,0,0,7,810,600,0,1760
19083,850000,2,2,3360,2,0,0,9,3360,0,0,2510
19084,352750,4,2,2270,1,0,0,7,1360,910,0,2050
19085,550000,4,2,2890,2,0,0,8,2890,0,0,2840
19086,774900,5,1,1750,1,0,0,7,1750,0,0,1700
19087,250000,3,1,1010,1,0,0,6,1010,0,0,1250
19088,962800,4,2,3780,2,0,0,9,3780,0,0,3370
19089,299500,3,1,1880,1,0,0,7,1880,0,0,2230
19090,250000,2,1,800,1,0,0,6,800,0,0,1910
19091,745000,5,4,4720,2,0,0,9,3960,760,0,2160
19092,279475,2,1,1060,1,0,0,6,1060,0,0,1560
19093,450000,3,2,2530,2,0,0,8,2530,0,0,2160
19094,307700,5,2,1980,1,0,0,7,1260,720,0,1880
19095,665000,3,1,1650,1,0,0,8,1300,350,0,1440
19096,375000,3,2,1890,2,0,0,8,1890,0,0,2100
19097,420000,4,2,3360,2,0,0,11,3360,0,0,3530
19098,148000,2,1,630,1,0,0,6,630,0,0,970
19099,707000,3,1,1980,2,0,0,8,1980,0,0,1980
19100,399000,3,1,990,1,0,0,7,840,150,0,990
19101,570000,4,2,3420,2,0,0,9,3420,0,0,3250
19102,853000,4,2,3440,2,0,0,10,3440,0,0,3210
19103,400000,3,1,1300,1,0,0,7,1300,0,0,2440
19104,615000,2,1,2040,1,1,3,7,2040,0,1990,2040
19105,463000,3,1,1250,1,0,0,7,1250,0,0,1520
19106,600000,4,2,1960,1,0,1,8,1290,670,0,2490
19107,429000,5,2,2720,1,0,0,7,1360,1360,0,2020
19108,980000,4,4,3250,2,0,0,8,2360,890,2001,1800
19109,359500,6,3,3190,2,0,0,8,3190,0,0,2680
19110,715000,4,2,2570,2,0,0,9,2570,0,0,2760
19111,240000,3,1,1420,1,0,0,7,980,440,0,1430
19112,455000,4,2,2120,1,0,0,7,1060,1060,0,1290
19113,610000,3,2,2080,1,0,0,7,2080,0,0,2080
19114,675000,3,2,2740,2,0,0,9,2740,0,0,2210
19115,283500,3,1,1250,1,0,0,7,1250,0,0,1320
19116,235000,2,1,2150,1,0,0,7,1260,890,0,1590
19117,827000,4,2,3230,1,0,0,9,1870,1360,0,2670
19118,353000,2,1,860,1,0,0,7,860,0,0,1554
19119,747500,4,2,2810,2,0,0,9,2810,0,0,2990
19120,341000,2,1,1040,1,0,0,6,1040,0,0,1740
19121,182000,3,1,1160,1,0,0,5,1160,0,0,1340
19122,250000,3,2,1470,2,0,0,6,1470,0,0,1360
19123,655000,4,3,2350,2,0,3,8,1670,680,0,2250
19124,405000,3,2,1660,1,0,0,8,1660,0,0,2510
19125,390000,4,1,2020,1,0,0,7,1100,920,0,1670
19126,275400,2,1,890,1,0,0,7,890,0,0,1130
19127,791000,3,2,2430,2,0,0,8,1810,620,0,2040
19128,424500,3,1,1460,1,0,0,7,1460,0,0,1720
19129,430000,3,1,980,1,0,0,7,980,0,0,1180
19130,865000,4,2,2580,2,0,2,9,2580,0,0,4220
19131,163000,2,2,1250,1,0,0,7,1250,0,0,1250
19132,920000,4,2,3140,1,0,2,8,1570,1570,0,2430
19133,1028950,5,3,2680,2,0,0,9,1870,810,2014,3440
19134,325000,3,1,1810,1,0,0,7,1290,520,0,1550
19135,315000,5,2,2090,2,0,0,7,2090,0,0,2070
19136,227000,4,1,1120,1,0,0,6,1120,0,0,1120
19137,179000,4,1,1790,1,0,0,6,1410,380,0,1790
19138,276000,2,1,870,1,0,0,7,820,50,0,1500
19139,335000,4,1,3160,1,0,0,6,1840,1320,0,1540
